,20,9,22,32,23,25,24,7
1959-09-01,8.350689385301076,-62.99329048653067,-80.93212007328262,4.922267389934072,-5.131404679505041,-2.6440029176889928,-17.070608642829388,6.706747550180281
1959-10-01,5.548786790978822,-63.87370950624524,-84.1951127282576,4.855038150420531,-6.530614367651504,-2.7371438540850046,-16.839092378903896,5.787346033794881
1959-11-01,-0.44162905275265285,-69.07588411879682,-90.90511159157553,2.3545220743882216,-9.511174267059724,-3.5292057662394725,-17.347857663196322,4.185765693319136
1959-12-01,-2.9541783510310085,-66.3121594610262,-91.32464202307159,3.182111809241035,-9.802806317442172,-3.3200262301686467,-15.869909211958886,4.027339890348638
1960-01-01,-2.481183525879453,-54.73618788080958,-85.6559668842756,7.340638463254207,-7.591076906206052,-2.0373643794249974,-12.3750955701508,5.466731322665149
1960-02-01,-2.9596166050528128,-48.03411517004097,-82.30421404659847,9.986253891067156,-6.110078491310391,-1.2293321871106002,-9.238559862368556,6.794480169683187
1960-03-01,-1.7224062260158712,-38.76774039631535,-76.69661985493005,13.45179523096129,-3.44265622745523,0.013933843769787013,-5.66592670428602,8.476992889167581
1960-04-01,0.20063032379838333,-31.826762139924092,-71.19628092013731,16.252940265137784,-1.026419456396988,1.2059767003255575,-2.6179784222451743,10.297434125107838
1960-05-01,2.765034006541818,-24.737008006629672,-65.27511897708058,19.009960828542273,0.9121984126698116,2.3276653020118374,-0.1586720369175325,12.156307684027713
1960-06-01,5.598274101863729,-16.694295916322865,-59.2575190192468,21.992645345075324,3.083084493332741,3.872854116524822,2.3676061024927866,14.09577389781865
1960-07-01,8.26440884844441,-9.700376418099665,-53.72701919171554,24.461228759356306,4.848047733357881,5.411264925876994,5.12844758144093,15.677667996403695
1960-08-01,12.197650027666073,-0.18988632828954216,-46.16594007409509,27.510065675254992,7.041478679644075,7.288929532607939,8.332014840299442,17.552686161370698
1960-09-01,15.69000982744796,6.576903150923753,-39.4591584545382,29.819806616953194,8.926353543963566,9.161176133482632,10.981944722481622,19.197411006994294
1960-10-01,20.051651212077395,13.665138552972621,-31.07096582382476,32.80561339721033,11.317716487368635,11.172367901345334,14.002625569204774,21.47166469034051
1960-11-01,23.829454111328317,18.420684324946905,-22.69031841532221,36.14849916827794,13.950581600001806,13.256642429206337,17.518471099322664,24.67806876766059
1960-12-01,25.911222216535275,19.81098226917733,-16.373232191182126,38.3382681427769,15.587639351833417,14.79014093917351,20.183769089142643,27.683248150248033
1961-01-01,28.28198725401439,21.202865497436175,-9.845614013910023,40.523222595986915,17.192273728085976,16.013580412731027,22.154284250872205,30.300642914314025
1961-02-01,33.086031815798755,28.50990315929185,0.20357489691997865,44.7961628078166,20.348113758199524,17.659060743922208,24.931967638654804,33.388662944141856
1961-03-01,35.346814053267394,28.80632098770428,4.640033702196705,46.037334992451285,21.27427937917262,18.37572007682864,26.441740062392014,35.508163444137516
1961-04-01,35.18585929986192,26.99165640784453,6.348230833732776,45.79976016012651,20.96771366864582,18.560852730455565,27.821899512004595,37.421793007525544
